,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1518,Bebe Rexha,2 Souls on Fire (feat. Quavo),18oGgOeVdawfYCWndM3Tl6,66,0.181,0.713,170297,0.592,0.0,4,0.338,-4.621,0,0.0272,106.013,4,0.619
1519,Aminé,WHY?,4qV3FpOX5NQbghsnmx3wKX,62,0.19,0.658,226947,0.59,0.0106,11,0.216,-8.56,1,0.298,152.729,4,0.223
1520,BTS,Go Go,1ok4gxOv8cg5WLjWK6TQhD,68,0.171,0.856,235780,0.617,0.0,10,0.0857,-5.308,0,0.0841,136.082,4,0.759
1521,Mike Posner,Stuck In The Middle,4TJweEhnTMkfOdavXx5RRG,64,0.066,0.75,208827,0.731,0.267,10,0.12,-7.366,1,0.0368,107.999,4,0.471
1522,Enrique Iglesias,EL BAÑO,2vvdTrdryjsl8DmPIMDWZU,72,0.132,0.719,228139,0.842,0.0,6,0.105,-3.562,0,0.0383,90.017,4,0.534
1523,Troye Sivan,Plum,4FtGhkcEHma8WjuzFYSr2o,66,0.0123,0.693,185977,0.594,6.25e-05,6,0.0764,-7.323,0,0.0469,96.973,4,0.565
1524,Alec Benjamin,Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,65,0.224,0.817,181705,0.578,0.00103,11,0.251,-7.579,0,0.0824,143.982,4,0.851
1525,Sanctus Real,Confidence,2qoac9iEajoV0V6eJcCvkJ,61,0.0291,0.452,181733,0.81,0.0,9,0.118,-4.748,1,0.0422,167.143,4,0.439
1526,Alexandra Streliski,Plus tôt,3ODEuZjfxec5fYnzVhxANv,67,0.964,0.335,179896,0.154,0.918,2,0.106,-20.918,1,0.0417,133.951,1,0.186
1527,Disturbed,Are You Ready,4zvqMZ6g4wKZaPpOQvoBpP,66,0.000107,0.392,261680,0.976,0.0,7,0.271,-2.189,1,0.107,199.888,4,0.521
1528,ODESZA,Falls (Reprise) - Instrumental,2gTSj77BhqQu1MVsuy8sqn,44,0.97,0.0878,235484,0.231,0.975,6,0.0659,-11.611,1,0.0365,85.175,4,0.0393
1529,Lil Baby,Exotic,1zIb1bYJAo1UdR2Xf4oESb,61,0.000829,0.808,162230,0.688,0.0,11,0.0554,-4.346,1,0.108,130.052,4,0.167
1530,HoodRich Pablo Juan,Tik Tok (feat. BlocBoy JB),74CqzXfZOk6A0O9L0gU4mh,61,0.145,0.865,175639,0.525,0.0,11,0.0974,-9.858,1,0.347,140.037,4,0.557
1531,Moneybagg Yo,Lower Level (feat. Kodak Black),7Kw0NVWCd2BRfWNxTDSc6W,60,0.0922,0.854,257596,0.656,0.0,1,0.231,-5.235,0,0.192,120.018,4,0.207
1532,Migos,Gang Gang,6RKkHI2fkmgZq7uQPPav8f,65,0.272,0.635,181319,0.601,0.0,2,0.112,-9.837,1,0.144,180.046,4,0.515
1533,Lil Yachty,she ready,2jey6aQoRNao7Ou9ftOXFC,63,0.0572,0.825,185987,0.718,0.0,0,0.104,-3.482,1,0.0838,145.028,4,0.69
1534,Dan + Shay,Million Reasons - Recorded at Sound Stage Studios Nashville,1tx3VJH2ThfGR0uYvcmkaK,61,0.0322,0.595,194480,0.542,0.0,0,0.106,-6.443,1,0.0287,130.05,4,0.217
1535,MOMOLAND,BAAM,4Is1b37KJY9XVCgzp81FBW,72,0.115,0.725,208475,0.94,0.00431,5,0.0864,-2.32,0,0.0435,127.051,4,0.905
1536,Mahalia,I Wish I Missed My Ex,4jwP0pxx7su04FYc6J12EQ,66,0.319,0.68,205263,0.62,1.14e-06,0,0.158,-5.117,1,0.0607,95.078,4,0.537
1537,Karol G,Mi Cama,7sFYVcKSb24qg0dAkqLEFj,74,0.222,0.826,151400,0.815,6.96e-05,9,0.0964,-4.773,1,0.0875,163.073,4,0.68
1538,Red Velvet,Power Up,381g0b6QZxC13SzA2HRMIc,70,0.0774,0.732,202040,0.934,0.00745,8,0.306,-4.618,1,0.144,159.998,4,0.898
1539,Logic,BoomTrap Protocol,4fZxGiES1FKbNqJPrI4L3s,62,0.0637,0.746,221360,0.531,2.66e-06,10,0.118,-5.607,0,0.0379,77.047,4,0.321
1540,TobyMac,I just need U.,7uvDJFly0TCWWsK48NI1fx,61,0.0928,0.755,226120,0.649,0.000177,5,0.0939,-7.573,0,0.0303,104.022,4,0.734
1541,ODESZA,A Moment Apart,5XOyL7enRCDxMsXtPSeaXD,45,0.179,0.51,234244,0.663,0.673,7,0.491,-7.896,0,0.0333,120.018,4,0.075
1542,James Arthur,At My Weakest,6rcTyXe8W8kjQLyALBRj1v,69,0.536,0.636,217293,0.433,0.0,10,0.123,-8.346,1,0.0614,75.02,3,0.234
1543,Young Dolph,I Think I Can Fly (feat. Snoop Dogg),6km1CttFobu2QezdtOJ3qm,61,0.000455,0.876,250320,0.502,0.0,9,0.121,-6.474,1,0.308,135.973,4,0.27
1544,Aldo Trujillo,"Todos Hablan, Nada Saben",4zpw2XwVLml02gTUVtlGY4,65,0.74,0.738,163867,0.54,5.63e-06,10,0.105,-8.342,1,0.062,121.147,4,0.975
1545,Beartooth,Disease,1hkm127hnTSa2xjGNw8IAE,63,0.00202,0.525,228373,0.957,3.25e-06,0,0.333,-3.742,1,0.0689,97.445,4,0.456
1546,Joey Trap,Tables,5CEqIyfuiSa1MTTUh8kr7f,62,0.00716,0.949,155500,0.525,0.0,1,0.101,-7.096,1,0.169,100.068,4,0.26
1547,Kane Brown,Weekend,2rH8Z1ThM6BI8bheFykB3L,60,0.356,0.641,226720,0.726,0.0,4,0.315,-6.298,1,0.049,80.013,4,0.773
1548,ODESZA,Higher Ground (feat. Naomi Wild),76H2W0RuHsNRncUu8mf99A,44,0.0855,0.629,215131,0.851,0.0198,1,0.273,-5.094,1,0.0527,104.992,4,0.405
1549,Breaking Benjamin,Blood,7gQ7DfSSc3b8e4cHtFnDxu,64,3.83e-05,0.478,189120,0.971,2.77e-05,7,0.295,-2.729,1,0.0858,90.526,4,0.284
1550,Lil Peep,4 Gold Chains - (feat. Clams Casino),2PlrYKsGndAMJ0qqVVPCoV,65,0.853,0.313,209107,0.426,0.00037,8,0.181,-9.049,1,0.0435,95.159,4,0.107
1551,ODESZA,Boy,1i057qqlr4hjEt6lQvvoLl,44,0.00327,0.511,183680,0.687,0.522,0,0.0655,-6.265,1,0.0899,140.014,4,0.143
1552,Lil Durk,How I Know,2ub9SKEk2RC7VyS1MUaGFS,61,0.256,0.545,152001,0.804,0.0,5,0.153,-4.716,0,0.198,169.975,4,0.329
1553,BTS,Paradise,01dmH2IPkrLNWIMPNXlreE,66,0.214,0.519,211224,0.828,0.0,5,0.0571,-5.523,1,0.365,139.413,4,0.929
1554,Logic,Last Call,202RUoPIUYZLyg6VtosWci,62,0.297,0.773,645667,0.825,0.0,8,0.106,-5.473,0,0.338,87.17,4,0.817
1555,2 Chainz,PROUD,365wwIjijQdlRJEjUWTidq,62,0.738,0.781,234667,0.81,0.0,10,0.144,-4.301,0,0.356,173.949,4,0.908
1556,Natalie Taylor,Have Yourself a Merry Little Christmas,7uMwRRjTbAnpamA9cc842p,65,0.934,0.603,142356,0.231,4.53e-05,9,0.112,-10.135,1,0.0299,103.986,3,0.409
1557,The Interrupters,She's Kerosene,60FJeNTK5edr72G2xtCWuP,63,0.043,0.577,170453,0.936,1.74e-05,11,0.413,-2.924,0,0.078,168.879,4,0.899
1558,PnB Rock,ABCD (Friend Zone),4i9rpfkivlHZHDE1pRGZMO,62,0.352,0.856,168787,0.412,0.0,1,0.0873,-7.598,1,0.0588,140.001,4,0.533
1559,Plan B,Zum Zum - Remix,2y4XLIaQOPbBJQEr4r9L2Y,74,0.0878,0.829,276253,0.842,0.000385,2,0.314,-2.823,1,0.0561,91.992,4,0.466
1560,Lauren Daigle,Losing My Religion,7stglyjb7wWYf6yCo6PEyq,62,0.788,0.595,209827,0.458,0.000245,7,0.0558,-7.173,1,0.0277,72.016,4,0.378
1561,Raheem DeVaughn,Don't Come Easy,6gx8YAvoqFT93HRwMqBOM5,64,0.862,0.68,203639,0.381,3.72e-06,11,0.0985,-10.084,0,0.225,71.448,4,0.215
1562,ODESZA,Across The Room (feat. Leon Bridges),68EDdlH5WsdvPYvkqwCkrB,42,0.0154,0.566,283538,0.588,2.37e-05,6,0.111,-5.967,1,0.0308,82.04,4,0.249
1563,MadeinTYO,Chucky Cheese,0fABHG5a7RnqBlOKOwhWZD,62,0.523,0.89,165293,0.542,0.0,10,0.123,-4.826,0,0.314,78.458,4,0.565
1564,Jacquees,Inside feat. Trey Songz,1yIEiamPoVQGpFsYaImNFY,62,0.0163,0.71,248467,0.578,0.0,11,0.246,-5.84,0,0.0604,125.969,4,0.512
1565,ODESZA,Intro,2TkO6n63MCMM0LQRlYP1g5,42,0.44,0.647,63972,0.055,0.235,9,0.145,-27.951,1,0.244,56.493,5,0.638
1566,ODESZA,Meridian,56JtC5mqe1df8w9CqUn680,42,3.48e-05,0.517,235861,0.658,0.271,5,0.571,-6.173,0,0.0314,89.997,4,0.0737
1567,El de La Guitarra,No Andamos Solos,0RFLlf7uUUUCgDUT6sJsBQ,65,0.243,0.742,157499,0.761,0.0,9,0.112,-2.939,0,0.0287,113.051,3,0.724
1568,Summer Walker,Deep,65bx8GXTsIeL1Rw6Krc1CS,62,0.626,0.646,92093,0.335,1.3e-05,3,0.107,-9.915,0,0.247,167.927,4,0.419
1569,Cavetown,Lemon Boy,0ZTjo2BjVAicpu6LRusfeg,64,0.184,0.507,272903,0.478,1.62e-06,4,0.0891,-10.054,1,0.0396,139.927,4,0.318
1570,Kris Wu,18,3wrPaT9MQxCG1LQmNvNRed,64,0.183,0.632,254508,0.629,0.0,2,0.344,-5.935,1,0.258,179.882,4,0.207
1571,Gucci Mane,Solitaire (feat. Migos & Lil Yachty),3DxZfFYJLwKDJtUwnLEhkL,63,0.0271,0.811,139130,0.54,0.0,11,0.106,-7.977,0,0.329,138.016,4,0.436
1572,ODESZA,Everything At Your Feet (feat. The Chamanas),6YknKaV8KIL3D8SY9FDEw9,41,0.038,0.576,208018,0.686,0.011,9,0.156,-6.859,0,0.0525,86.951,4,0.553
1573,Kash Doll,Ice Me Out,4DTAjCuxIPAcN6Woa1V4U5,62,0.0569,0.883,182662,0.486,0.000657,11,0.0837,-9.463,1,0.368,150.001,4,0.427
1574,Usher,ATA,5qfnQ0gOh7bL41HmMT2hJD,64,0.015,0.717,187320,0.496,0.0,5,0.139,-6.263,0,0.045,140.01,4,0.301
1575,Queen Naija,Bad Boy,57GXPGUYAyKIVo94Iabcm4,61,0.41,0.491,200827,0.559,0.0,1,0.0842,-6.557,1,0.33,187.884,4,0.486
1576,Chloe x Halle,Happy Without Me,1mQI744KrltnCU798zIGEe,63,0.228,0.57,206947,0.576,0.0,1,0.33,-6.792,1,0.0631,143.943,4,0.438
1577,for KING & COUNTRY,"Fight On, Fighter",7lPM8uXuIO5MDWv6L0TPaZ,62,0.253,0.677,220556,0.486,0.688,6,0.0912,-7.947,1,0.0305,108.042,4,0.061
1578,Maggie Rogers,Give A Little,4za2QYGfHlYml23pChrpXO,64,0.211,0.618,225512,0.695,3.96e-05,7,0.111,-5.415,1,0.189,199.95,3,0.766
1579,Sub-City Keys,Demi Sec,5cpH1u4FeSQg3mZ7dRb1mj,68,0.993,0.326,175935,0.0038,0.95,10,0.127,-30.011,0,0.0594,69.853,4,0.373
1580,Vicetone,Walk Thru Fire,2wQ411UQL2MRsdAgPRUstT,67,0.329,0.639,194483,0.664,1.53e-06,5,0.382,-4.926,1,0.0357,116.028,4,0.351
1581,YoungBoy Never Broke Again,Traumatized,22DZ17SmXzOfWbsCH4gWvy,60,0.529,0.716,128108,0.737,2.64e-06,3,0.102,-5.816,0,0.409,73.968,4,0.657
1582,SAINt JHN,I Heard You Got Too Litt Last Night,4A5owiyEiYxDuDPvTrRCxS,63,0.0524,0.788,197885,0.549,5.24e-06,5,0.101,-7.492,1,0.0445,134.964,4,0.367
1583,El Alfa,Mi Mami,1uUW9fIeM7z3GBi2fRJxD5,67,0.444,0.771,185684,0.757,0.0016,4,0.102,-5.74,0,0.204,189.943,4,0.451
1584,YoungBoy Never Broke Again,Love Is Poison,3mVetrcTFdjigng5ankZRf,60,0.0533,0.781,157975,0.593,0.0,1,0.381,-6.038,1,0.281,158.019,4,0.602
1585,Saweetie,ICY GRL,1sl1cpix9GnwNwaVt04BIu,64,0.0306,0.927,109302,0.563,0.0,7,0.0736,-5.827,1,0.175,103.312,4,0.842
1586,PRETTYMUCH,Solita (feat. Rich The Kid),35kFg7GL288P9IK0r5oSh5,65,0.0721,0.699,186482,0.855,0.0,11,0.0671,-2.728,1,0.0528,124.947,4,0.726
1587,"Tyler, The Creator",Big Bag,1flloiRJOCenDSSjnuHGln,63,0.00608,0.675,85413,0.559,9.73e-05,10,0.0843,-9.003,0,0.106,117.845,4,0.668
1588,Kodak Black,Fuck with You (feat. Tory Lanez),6jLzD3MKPmRp58AWTTQnBw,62,0.121,0.697,215167,0.593,0.0,0,0.0835,-5.927,1,0.0914,140.017,4,0.243
1589,Kevin Gates,Vouch,37zJ0VBdZO7G7LoSjLX1ES,61,0.191,0.536,189641,0.589,0.0,8,0.282,-6.634,1,0.346,155.74,4,0.424
1590,Alaskan Tapes,All Was Quiet,3dW7J5pJFu0nE4eGtmcqey,62,0.953,0.353,279987,0.122,0.924,1,0.106,-22.281,1,0.0425,124.004,5,0.0279
1591,Mat Kearney,Memorized,38LC7jHjifqs5EnYUv4BgG,63,0.333,0.547,206373,0.555,0.000313,11,0.105,-7.316,0,0.163,95.102,4,0.575
1592,Sabrina Claudio,Creation,4uqbiPAOX2a857xDoJejow,63,0.766,0.79,181290,0.416,0.000358,10,0.101,-2.909,0,0.0419,109.987,4,0.448
1593,Future,CUDDLE MY WRIST,5UVNjOSh27encRBqTpBWup,61,0.0744,0.903,181894,0.503,2.09e-05,11,0.125,-9.188,0,0.335,125.0,4,0.203
1594,Next Town Down,Easy,156QgQpZ4z9tKSeucOLIPy,65,0.645,0.658,182800,0.3,0.0,1,0.0504,-4.642,1,0.272,80.72,4,0.418
1595,ODESZA,Falls (Reprise) (feat. Sasha Sloan),5q0FQLl7xtz0dsNBogTi60,48,0.904,0.309,234067,0.387,6.51e-06,6,0.0667,-6.781,1,0.0322,154.328,4,0.24
1596,YBN Nahmir,No Relations,0qnBCUQetFtzoXYbfwzZU7,62,0.205,0.924,134433,0.696,0.0,8,0.287,-10.231,0,0.34,115.028,4,0.726
1597,MAX,The Other Side (with MAX & Ty Dolla $ign),2W5WCpIzIQ2kNzBlUMJGZm,67,0.0203,0.687,210160,0.792,0.0,2,0.0717,-5.622,1,0.228,154.083,4,0.774
1598,Austin Basham,All Is Well,1F4SgkTGnamV8KBgCwlHq2,66,0.856,0.316,256680,0.413,0.00227,11,0.143,-12.216,1,0.0334,155.69,4,0.245
1599,YBN Cordae,Alaska,5w5vNXhfgWVZRYe7tSIbfj,62,0.0696,0.908,140393,0.531,0.0,0,0.161,-8.993,0,0.522,140.038,4,0.872
1600,Playboi Carti,Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,62,0.284,0.472,211773,0.86,0.0,4,0.83,-3.967,0,0.0451,144.073,4,0.366
1601,Charlotte Lawrence,Psychopath - Recorded at Spotify Studios NYC,3dBE30R12dDxc1jBDaqmo3,65,0.0631,0.736,175204,0.538,0.0,7,0.121,-5.263,0,0.0477,110.043,4,0.366
1602,Russ,Our Time,0zycJ5wiUlx2aP3MySQv0S,63,0.0746,0.758,170293,0.675,1.32e-06,7,0.167,-6.49,0,0.0845,148.093,4,0.491
1603,G-Eazy,Rewind,3jjj9bdY7bYWZaaWPwmOpj,65,0.25,0.6,200411,0.769,0.0,7,0.109,-6.089,0,0.264,178.081,4,0.491
1604,Unknown Mortal Orchestra,Hunnybee,3DPFmwFtV5ElQaTniLOdgk,66,0.569,0.956,268333,0.373,0.394,6,0.314,-7.963,1,0.0773,119.994,4,0.568
1605,Charlotte Lawrence,Just The Same,6UYMm9Jx9a05o0FDUBzNgr,64,0.38,0.736,211304,0.593,0.0,7,0.204,-4.677,1,0.04,92.068,4,0.607
1606,Playboi Carti,Choppa Won't Miss (feat. Young Thug),5O9zs6G6RcB6yP1OKwnwiM,62,0.0182,0.858,217960,0.661,0.0,0,0.115,-6.544,1,0.319,163.056,4,0.611
1607,ODESZA,Line Of Sight (Reprise) (feat. WYNNE & Mansionair),7zXEY847TCQKZjk9CtiErN,48,0.554,0.19,263493,0.494,0.0194,8,0.106,-6.839,1,0.0368,76.909,4,0.126
1608,Calibre 50,Mi Sorpresa Fuiste Tú,7M8JZ3rGNZgDCrcpDB2k37,68,0.624,0.568,230307,0.435,0.0,0,0.114,-6.152,1,0.0303,159.881,3,0.612
1609,Gryffin,Bye Bye,1JUlWXa4Qn77rZL1otnhdR,64,0.00271,0.618,210928,0.754,0.0,4,0.213,-3.739,1,0.0882,148.013,4,0.485
1610,Kim Petras,Heart to Break,2Cu5ExXidcoE4vF5hIYict,64,0.0403,0.74,225973,0.631,2.77e-06,11,0.253,-4.865,1,0.196,109.029,4,0.887
1611,Godsmack,Bulletproof,4VRRbrw7ai2mztUrXrAvfd,60,0.000198,0.39,177048,0.91,0.0,5,0.156,-3.268,0,0.133,162.253,4,0.644
1612,Conan Gray,Crush Culture,5QUsyhPk2WXnMQ0KwvyEp2,64,0.131,0.631,204133,0.772,0.0,0,0.126,-5.36,1,0.0649,89.996,4,0.439
1613,boy pablo,Feeling Lonely,5uIRujGRZv5t4fGKkUTv4n,66,0.014,0.635,197947,0.537,3.72e-05,6,0.103,-10.45,0,0.0536,117.942,4,0.885
1614,Dax,She Cheated Again,3bPK33sZdStzPI81xHOoc6,69,0.15,0.651,166870,0.569,0.0,10,0.0928,-10.156,1,0.324,96.795,4,0.36
1615,Sebastian Yatra,Por Perro,1XM5PgxjpYcF0JuE9nfUbS,77,0.419,0.685,245360,0.762,0.0,0,0.0759,-5.147,1,0.0565,172.017,4,0.905
1616,Little Mix,Wasabi,7IOuCLt770D8v0u3SVaDeI,72,0.00451,0.847,154787,0.656,0.000854,2,0.143,-4.976,1,0.115,114.001,4,0.234
1617,Buddy,Trippin' (feat. Khalid),0cMjaVjMi6VPn1mkWPGKka,64,0.0142,0.663,184720,0.555,0.00601,1,0.423,-6.683,1,0.061,134.049,4,0.188
1618,Broods,Peach,35cr60GvlqBVchNX7fBqyo,65,0.00856,0.687,255397,0.74,4.39e-05,5,0.259,-4.829,1,0.0403,111.01,4,0.243
1619,ODESZA,Higher Ground (Reprise) (feat. Naomi Wild),5NoSQH3h0yLc29HxoUySef,47,0.0858,0.304,227960,0.517,0.00429,6,0.222,-4.611,1,0.0325,104.881,4,0.074
1620,Dan + Shay,What Keeps You Up At Night,3rHrG1sHYd7h2yWKnxRk56,61,0.425,0.588,201947,0.533,0.0,7,0.236,-6.136,0,0.0314,137.076,4,0.534
1621,Brent Faiyaz,Make Luv,2CInzVilMduj9L8dDXwyUA,63,0.429,0.653,193309,0.414,5.13e-05,8,0.114,-9.079,0,0.243,143.828,4,0.261
1622,Logic,Warm It Up,3W4JFzOQdo5J2Wgt9DFg24,64,0.257,0.835,240093,0.641,0.0,10,0.0937,-6.37,0,0.143,95.98,4,0.412
1623,Clean Bandit,Beautiful (feat. DaVido & Love Ssega),3ZkxpOQ1fyA27Lt79y2UVG,54,0.00328,0.696,224293,0.741,8.81e-05,7,0.129,-6.12,0,0.0367,110.012,4,0.413
1624,Muse,Propaganda,2sHLWUTiaBPGOIZinpqO4C,70,0.0251,0.754,180507,0.675,0.00419,2,0.513,-4.616,1,0.0939,95.024,4,0.432
1625,Anitta,Veneno,1KFN3kB4hc6r7ILpifFsqf,82,0.046,0.792,158005,0.768,3.39e-06,4,0.067,-5.074,0,0.107,89.917,4,0.295
1626,Lil Durk,Rockstar (feat. Lil Skies),316R2o0sNz4kCKyR0DOCVj,61,0.205,0.443,158193,0.691,0.0,11,0.547,-6.228,0,0.124,148.385,4,0.344
1627,Trevor Kowalski,The Garden's Light,7uLFo7WHyKjEKi5Rm6qe2o,67,0.951,0.392,192556,0.0347,0.89,5,0.113,-28.703,1,0.0355,66.769,4,0.0716
1628,Queen Naija,Mama's Hand,5u9QCfx2tcv8QJbKb2WFuq,61,0.129,0.35,240157,0.581,1.67e-06,1,0.0795,-4.946,0,0.0806,164.233,4,0.214
1629,Juhn,Confia Remix,1Pa6vEvBMLyHcgNxU8yk23,71,0.203,0.637,234680,0.573,0.0,7,0.0685,-4.183,1,0.236,125.616,5,0.412
1630,Kane Brown,American Bad Dream,5gTWvPbdGBBijcIHueACbv,60,0.03,0.579,198000,0.771,1.63e-06,10,0.298,-5.497,0,0.038,140.196,4,0.609
1631,Shawn Mendes,Queen,6D8FZWtCQRtQUVT3mpjrZs,67,0.197,0.878,204693,0.688,0.0,1,0.0872,-7.254,1,0.11,131.02,4,0.917
1632,Amber Mark,Love Me Right,2xWVD6aecDSHroyPVVcPpa,65,0.0842,0.53,291900,0.525,2.11e-05,5,0.109,-6.767,0,0.0522,179.944,4,0.231
1633,Florence + The Machine,Hunger,6Ju28M6P8Y8sLjBgWjyUUD,68,0.53,0.729,214667,0.675,0.0,2,0.0985,-5.62,0,0.0415,116.016,4,0.332
1634,The Marías,Clueless,7mrEpwmQJ7qK1ik7ZjjcdD,61,0.653,0.829,227234,0.23,0.188,2,0.258,-16.559,1,0.0418,94.014,4,0.516
1635,Russ,Alone,3p0Y1C5jhaqyKW7d9oskXA,61,0.0874,0.537,178773,0.528,0.0,11,0.0855,-7.666,0,0.208,96.931,4,0.124
1636,Zak Abel,You Come First (feat. Saweetie),5Ef2noaxqTAfa5gLVw05OJ,67,0.0352,0.745,191255,0.719,0.0,11,0.0639,-4.291,1,0.19,99.962,4,0.611
1637,LeAnn Rimes,I Still Believe in Santa Claus - North Pole Mix,3TZgrPPkcfK9Ti1vibMTOD,64,0.00144,0.607,154960,0.945,5.96e-05,0,0.0817,-4.405,1,0.0541,112.944,4,0.691
1638,Sheck Wes,Kyrie,3cT2KPDofP6iN0zfxAoALu,61,0.0335,0.687,167107,0.701,0.0,6,0.0851,-6.054,1,0.244,159.915,4,0.372
1639,Bazzi,Cartier,2v6zKkf71lJYTHOmsKo02e,62,0.243,0.481,172496,0.547,0.0,9,0.521,-5.894,1,0.349,91.019,4,0.457
1640,Noah Kahan,False Confidence,6KuU2rnFYUyYzGOwcCZDT7,70,0.199,0.417,222533,0.673,0.0,6,0.128,-7.719,1,0.0497,108.994,4,0.314
1641,Jeremih,Goin Thru Some Thangz,38tUgBtXwJxMlod5Aq8O5D,63,0.211,0.796,185307,0.541,1.31e-05,6,0.0981,-7.352,1,0.0742,145.034,4,0.355
1642,Luke Combs,Memories Are Made Of,0h31TZMlv0ZLc5yppKngwk,60,0.0159,0.694,216667,0.718,1.61e-06,2,0.287,-6.188,1,0.0322,121.078,4,0.364
1643,Roy Woods,Snow White,5u03lOJPE3Xxen9jqRChLP,64,0.195,0.782,261835,0.559,2.11e-06,0,0.112,-7.955,0,0.046,88.038,4,0.199
1644,Rascal Flatts,Back To Life,7Lr4XaxGpkAwa37IVgg22k,62,0.191,0.467,214219,0.701,0.0,4,0.0769,-4.997,1,0.0302,132.041,3,0.28
1645,Robinson,Medicine,4GV5sSkmlS3BQutuSIqZkV,69,0.134,0.529,225587,0.817,0.0,9,0.0905,-4.05,0,0.052,77.053,4,0.299
1646,Comethazine,Hero,49ax542eGoDclA2fzsLdI7,61,0.0757,0.849,78750,0.506,0.0,2,0.0853,-8.361,1,0.408,160.248,4,0.554
1647,Zhavia Ward,Candlelight,3j8FPquKEOygdUMLLs1Pxr,64,0.387,0.511,189733,0.542,0.0,2,0.181,-7.398,1,0.336,134.907,4,0.439
1648,Tee Grizzley,Hooters,6TCz9dPTN2FjSrHYg2RpwS,60,0.0131,0.773,170000,0.814,0.00412,9,0.0984,-5.258,1,0.295,150.062,4,0.65
1649,Lily James,"Andante, Andante",4pKTaU9Vm7nC5tC0mxjxfI,69,0.609,0.635,240147,0.392,7.8e-05,10,0.0745,-9.46,1,0.0242,102.02,3,0.455
1650,Russ,Parkstone Drive,3hWScIEUaZGBKTnVYdNwrW,63,0.0348,0.857,205720,0.616,4.37e-06,8,0.0709,-3.287,0,0.206,94.032,4,0.152
1651,YNW Melly,Slang That Iron,2dMigpD6d166hY9yCvd5Hi,59,0.6,0.838,147542,0.357,0.0,1,0.0667,-9.643,1,0.319,122.949,4,0.599
1652,Monsta X,Shoot Out,55Md5fnLfCpXzUATASy6Rk,68,0.0599,0.613,207173,0.868,0.0,6,0.352,-2.792,0,0.143,165.133,4,0.394
1653,Shawn Mendes,Lost In Japan - Recorded at Spotify Studios NYC,7b1WVMX0FShcPWct8ca7ma,68,0.716,0.438,214587,0.508,0.0,7,0.057,-7.485,0,0.0649,101.698,4,0.541
1654,Wild Child,Sinking Ship,3pC8tUjIZPORslYYmJbJcz,62,0.95,0.37,247493,0.174,0.0029,4,0.11,-19.316,0,0.0377,92.75,4,0.181
1655,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),5sqauLoaH1jrHLg6Abpkj0,62,0.399,0.569,131187,0.358,0.0149,5,0.339,-10.877,0,0.0402,85.141,4,0.312
1656,Tyga,Sip A Lil (feat. Gucci Mane),6MPR32vGG1AaQMYOfqvyqx,65,0.118,0.792,278601,0.686,0.0,5,0.188,-5.599,1,0.0537,142.994,4,0.47
1657,"Tyler, The Creator",I Am the Grinch (feat. Fletcher Jones),5TVQdlY5H99BSAciKixBSt,62,0.082,0.741,157813,0.796,6.69e-05,9,0.196,-6.187,1,0.189,115.002,4,0.596
1658,YBN Nahmir,Pain Away,3Rvfj4RiOK4RDYmrYsg0hK,60,0.439,0.807,178583,0.545,0.0,8,0.116,-10.689,1,0.367,117.208,4,0.544
1659,Alessia Cara,Not Today,5MSOM0Bz3OJrC0UBy3H62G,71,0.0972,0.547,156547,0.462,5.29e-06,1,0.0933,-6.04,1,0.308,111.524,4,0.16
1660,Nightcall,Let You Go,6JflMse23AqmddXJnGiEVJ,70,0.163,0.755,181102,0.769,0.00402,10,0.36,-5.569,1,0.0399,114.011,4,0.416
1661,Years & Years,Come Alive (with Years & Years and Jess Glynne),3I8DC6lBij99XC6HNBGr1Q,67,0.0464,0.666,215320,0.795,0.0,1,0.357,-5.053,0,0.0664,118.002,4,0.752
1662,Girls' Generation-Oh!GG,Lil’ Touch,4D5Ode2OfZMxIwQyvmhUe8,71,0.0114,0.791,189846,0.789,0.0,11,0.301,-4.694,0,0.104,112.11,4,0.669
1663,88rising,La Cienega,3iGz75NJkqHubYUMRELLyP,63,0.506,0.61,192607,0.318,0.000617,8,0.102,-9.95,1,0.148,109.491,3,0.214
1664,La Arrolladora Banda El Limón De Rene Camacho,Calidad Y Cantidad,6L1zCcEC2nflzD0lMiAvBn,68,0.139,0.708,208547,0.436,1.2e-06,7,0.085,-7.004,1,0.03,129.91,4,0.609
1665,S. Carey,Rose Petals,0NJ1LV5VblYyJsJt3EbAx7,67,0.888,0.562,213667,0.282,0.00297,10,0.0812,-11.956,1,0.0302,127.964,4,0.172
1666,Michael W. Smith,Surrounded (Fight My Battles),73u7dTjaBTMyvs3KWOThGR,63,0.0514,0.483,300027,0.556,0.163,10,0.0981,-8.296,1,0.0323,140.001,4,0.231
1667,Sia,Underneath The Mistletoe,6HFKeEGEJGI0rIyg2r0iLo,62,0.0134,0.601,230187,0.688,0.0,5,0.115,-5.51,1,0.0322,123.945,4,0.507
1668,Gunna,Drip or Drown Remix (feat. Lil Yachty),7aqY1b0KarccMd0USA7cIG,60,0.663,0.942,178983,0.378,0.0,5,0.123,-13.672,0,0.43,117.994,4,0.691
