,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,genres,artist_popularity,image
1807,Hozier,Moment's Silence (Common Tongue),6F980QL4axcqjJDMaV7Ew8,60,0.055,0.516,254840,0.593,0.0401,C,0.111,-5.09,Minor,0.0252,76.018,4,0.53,2FXC3k01G6Gw61bmprjgqS,"['folk-pop', 'irish singer-songwriter', 'pop']",80,https://i.scdn.co/image/2e4114631a20bd71903bc335b88f872afdce9a33
1808,Little Mix,Think About Us,5ecQ5IpXRvNgnsAuw40dOq,71,0.0709,0.477,235147,0.791,0.0,"G♯, A♭",0.112,-3.331,Minor,0.12,175.869,4,0.603,3e7awlrlDSwF3iM0WBjGMp,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show']",88,https://i.scdn.co/image/e21ac587e6c84ad4361fcb6769671086b384f757
1809,Banda Los Sebastianes,A Través Del Vaso,1uqjLVaSyTkdDvfGAmXrHo,64,0.621,0.649,180120,0.529,0.0,D,0.0563,-4.895,Major,0.0398,144.869,4,0.964,0HgICyWHmS6rnl8xWEd0x6,"['banda', 'regional mexican', 'regional mexican pop']",64,https://i.scdn.co/image/f3f903f4201837fb31590cf3989b81c03b066107
1810,Elevation Worship,Echo (feat. Tauren Wells),1MMk1Fw3vdYDRYj5cilHtt,61,0.0864,0.638,236736,0.842,0.0,D,0.624,-6.225,Minor,0.0392,103.965,4,0.542,3YCKuqpv9nCsIhJ2v8SMix,"['anthem worship', 'ccm', 'christian music', 'world worship', 'worship']",74,https://i.scdn.co/image/5be9dc82dc9229712556b1a2df88e98ab4897823
1811,Cubby One,Lemon,34IiBclhlkaCKXHXRzvYBh,60,0.0405,0.803,144405,0.672,0.786,B,0.135,-9.594,Minor,0.0748,123.054,4,0.268,6GGT39Ft088PXQxbvYTJzz,[],50,https://i.scdn.co/image/72e414174b85a2f44f55a6d53b8d1403890b43d4
1812,Moneybagg Yo,No Cutt (feat. Lil Baby),2pQ4sMgskv2XeGCInss0qB,59,0.0233,0.8,174758,0.583,0.0,F,0.234,-6.564,Major,0.277,148.746,4,0.811,3tJoFztHeIJkJWMrx0td2f,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",76,https://i.scdn.co/image/ba4d9009b0658a92cb9d71a4f3b1875578c138eb
1813,Bazzi,Changed,6k7o3KrLtM6xfcszKVVNrZ,62,0.226,0.852,143022,0.635,0.000321,"F♯, G♭",0.111,-5.065,Major,0.0418,122.005,4,0.088,4GvEc3ANtPPjt1ZJllr5Zl,"['dance pop', 'pop', 'post-teen pop', 'rap']",84,https://i.scdn.co/image/352023cea50739e7b762ac5f895cfb1b1b506908
1814,Rich Brian,Attention (feat. Offset),16wWFYS9S4hKBk2Ofj3Ss6,63,0.0438,0.884,170200,0.547,0.0,B,0.124,-7.492,Minor,0.387,158.019,4,0.425,2IDLDx25HU1nQMKde4n61a,"['indonesian hip hop', 'underground hip hop']",76,https://i.scdn.co/image/f7e1c04b92b7d8f8a4b73a5bf4ff651d72c531a6
1815,Jack Harlow,SUNDOWN,0ipgd8PPFza3NNmN3Rn2uF,59,0.163,0.816,125217,0.754,0.00199,D,0.105,-5.922,Minor,0.152,92.023,4,0.704,2LIk90788K0zvyj2JJVwkJ,"['deep underground hip hop', 'underground hip hop']",58,https://i.scdn.co/image/1bbc5eae0f4af9a0dd1c1e45a8611fe80b5f58d7
1816,Delawares,Blocks,17bkReKDuwdCA4bUs8gMqW,62,0.599,0.143,173478,0.155,0.934,G,0.0851,-16.944,Minor,0.037,140.778,4,0.0698,3gvjsh2EulaYf5hIlS7Lk1,[],51,https://i.scdn.co/image/75cd8b601168c3f621b0193f19a6d9751cf4c4d2
1817,Migos,White Sand,2KokOIKdw4zZutDil85Ugh,62,0.0317,0.833,202835,0.58,0.0,F,0.272,-7.57,Major,0.0824,142.104,4,0.419,6oMuImdp5ZcFhWP0ESe6mG,"['atl hip hop', 'pop', 'pop rap', 'rap', 'trap music']",87,https://i.scdn.co/image/29180f7f9c945e04de9b39cb5188f6a9171ae485
1818,BLACKPINK,REALLY,6OKXcx7tClGAS0o2cOTl2v,52,0.0284,0.715,197360,0.874,0.0,"C♯, D♭",0.28,-2.318,Minor,0.104,142.016,4,0.951,41MozSoPIsD1dJM0CLPjZF,['k-pop'],84,https://i.scdn.co/image/95da0c5f4e950694b2546489caa486ddff148853
1819,Kevin Gates,Don't Know,6AvRxPqoH22O9ItQ51EIDM,59,0.183,0.829,160932,0.589,0.0,C,0.134,-3.718,Minor,0.344,137.042,4,0.367,1gPhS1zisyXr5dHTYZyiMe,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",82,https://i.scdn.co/image/aa9271394a43092254f6acf6745b1c2bf663fef6
1820,Greta Van Fleet,Age Of Man,54DIzLw4LLxB3n1XiiQftU,64,0.0371,0.468,366187,0.612,0.689,"F♯, G♭",0.104,-5.476,Major,0.0307,136.925,4,0.275,4NpFxQe2UvRCAjto3JqlSl,"['modern blues rock', 'modern hard rock', 'rock']",74,https://i.scdn.co/image/58882663162f1478b59d388bd09de8e5caf4934e
1821,"Royce Da 5'9""",Caterpillar (feat. Eminem & King Green),70lVHIHJE2tUXH7FxNOz3z,64,0.136,0.706,283077,0.745,0.0,"A♯, B♭",0.268,-5.97,Major,0.441,91.08,4,0.598,6DVipHzYsPlIoA0DW8Gmns,"['alternative hip hop', 'detroit hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",71,https://i.scdn.co/image/811d6567cc46a6950269b41154b547e2578d4d10
1822,BLACKPINK,WHISTLE,3sgrwjWNJy753U30irIdEN,53,0.00237,0.825,211373,0.721,0.0,"F♯, G♭",0.0977,-5.444,Major,0.0473,102.999,4,0.59,41MozSoPIsD1dJM0CLPjZF,['k-pop'],84,https://i.scdn.co/image/95da0c5f4e950694b2546489caa486ddff148853
1823,Popkonca,Zond,1fa9bxJSTGtCqRxLmlmi3x,60,0.113,0.78,144405,0.809,0.9,B,0.176,-8.504,Minor,0.0444,123.01,4,0.508,2Y6qTM9q0K3mZ43HyHIjk5,[],50,https://i.scdn.co/image/72e414174b85a2f44f55a6d53b8d1403890b43d4
1824,Joji,Plastic Taste,4tAroWdVxOsx5teIaZqEHm,62,0.987,0.33,120424,0.162,0.93,G,0.21,-11.647,Minor,0.0335,130.475,3,0.125,3MZsBdqDrRTJihTHQrO6Dq,[],85,https://i.scdn.co/image/1f9fd82785c277541b36901546bdbd72e53cd5f1
1825,Peach Pit,Peach Pit,0ZK8TGOsngrstVPsnrHbK1,63,0.00322,0.515,287080,0.804,0.00229,"F♯, G♭",0.149,-5.345,Major,0.0398,123.969,4,0.298,6fC2AcsQtd9h4BWELbbire,"['lo-fi beats', 'vancouver indie']",61,https://i.scdn.co/image/9948663d4b175b8756e2cf4c5a7835abb675ab00
1826,Rainbow Kitten Surprise,It's Called: Freefall,474uVhyGgK5MtY9gMcDgGl,60,0.632,0.744,152293,0.516,0.0,D,0.605,-6.365,Minor,0.0513,97.944,4,0.281,4hz8tIajF2INpgM0qzPJz2,"['indie pop', 'indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock']",69,https://i.scdn.co/image/027610180dffa72f13c3527b3f50c2990c6325bf
1827,BLACKPINK,PLAYING WITH FIRE,29x3S9kmzTGHswtjSVeUPr,52,0.0243,0.664,195987,0.779,0.0,E,0.178,-3.836,Major,0.0681,97.032,4,0.655,41MozSoPIsD1dJM0CLPjZF,['k-pop'],84,https://i.scdn.co/image/95da0c5f4e950694b2546489caa486ddff148853
1828,Key Glock,Life Is Great,1vVcrr70JfvxTLU3q2dU2t,34,0.00466,0.904,145640,0.725,0.000568,"F♯, G♭",0.117,-5.823,Major,0.187,131.988,4,0.82,0RESbWvOMyua0yuyVrztJ5,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",73,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
1829,K$upreme,Gucci Cologne,1uZBdxLV9W8WvVBor1AjpD,60,0.0992,0.944,134428,0.444,0.0,"C♯, D♭",0.17,-10.367,Minor,0.922,129.888,4,0.312,7trxpXo6hVUnoB22sbCkEd,"['underground hip hop', 'vapor trap']",54,https://i.scdn.co/image/0a031054416f40725b9d48aa3e68109080e0a1ee
1830,Key Glock,Yea!!,6gMrod4yms4rD8uRZMuyn1,34,0.000505,0.96,188987,0.659,0.0,"C♯, D♭",0.14,-6.93,Minor,0.175,129.986,4,0.693,0RESbWvOMyua0yuyVrztJ5,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",73,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
1831,YoungBoy Never Broke Again,Run In Here,15zKC0TKVmMDIgSwEZadYk,58,0.194,0.792,136216,0.655,0.0,C,0.113,-5.422,Minor,0.327,147.902,4,0.567,7wlFDEWiM5OoIAt8RSli8b,['trap music'],85,https://i.scdn.co/image/70f331108f3e71cef347c74faa2c07bb783d86fd
1832,Ari Afsar,First Burn,1A2gifkaEngunqZAFHUS0j,61,0.343,0.679,182828,0.472,0.0,B,0.649,-6.871,Major,0.036,99.024,3,0.346,0LyfQWJT6nXafLPZqxe9Of,[],0,https://i.scdn.co/image/6f5d447bea5ed6a710b4f8a84b564c6225504c36
1833,DDG,Run It Up (feat. YBN Nahmir),6eEVqkT1ZWHHzg08rfj7Uc,60,0.0925,0.772,279014,0.702,2.96e-06,C,0.126,-5.322,Major,0.046,84.043,4,0.583,0WK3H9OErSn5zKOkOV5egm,['vapor trap'],61,https://i.scdn.co/image/56b8e8acf13a9d7e27f352b9097ff28a86aca3d6
1834,Gavin Luke,The Gift,049dXA0tNzvTYVIHILMY4j,65,0.927,0.119,158575,0.103,0.946,"C♯, D♭",0.103,-21.268,Minor,0.0411,75.626,4,0.109,2bqAlaRiT91dCQ7KMGnP8i,"['compositional ambient', 'focus']",69,https://i.scdn.co/image/fc2935be4904408c84aa9c27cec72b5043e8ebac
1835,El Alfa,Suave (Remix),0alWUvsJHk83HVWCnyCG51,70,0.128,0.873,305500,0.913,0.00223,D,0.0656,-2.612,Minor,0.0783,120.006,4,0.433,0LyfQWJT6nXafLPZqxe9Of,[],0,https://i.scdn.co/image/6f5d447bea5ed6a710b4f8a84b564c6225504c36
1836,Ella Mai,Love Me Like That (Champion Love),5kUMB8d7Xa6X7VNe8qTY9k,63,0.0348,0.522,210564,0.592,0.0,"G♯, A♭",0.365,-2.982,Major,0.0344,135.88,3,0.256,0NWbwDZY1VkRqFafuQm6wk,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",76,https://i.scdn.co/image/37778e4f9ef5a5fc4f745aaf4b5339df4ed0aa7c
1837,LANY,Let Me Know,7DMPq3XndRJaj6NTINsLOz,67,0.264,0.696,276197,0.391,2.98e-06,B,0.127,-8.306,Major,0.0825,94.971,4,0.65,49tQo2QULno7gxHutgccqF,['pop'],81,https://i.scdn.co/image/40e75248543f3cd9a5ccd08e8b0072f817d54a09
1838,sad toï,Jeux D'eau,2PGtQpxxPvhzHLoaz83hLp,61,0.85,0.779,144000,0.23,0.0228,C,0.683,-16.382,Minor,0.457,73.512,4,0.258,0LyfQWJT6nXafLPZqxe9Of,[],0,https://i.scdn.co/image/6f5d447bea5ed6a710b4f8a84b564c6225504c36
1839,Mallrat,Groceries,706J9prVXY8vZHhp9VGiBE,62,0.131,0.686,217285,0.539,1.94e-05,C,0.116,-8.623,Minor,0.0349,115.987,4,0.186,4OSArit7O2Jaj4mgf3YN7A,"['aussietronica', 'australian indie', 'brisbane indie', 'electropop']",63,https://i.scdn.co/image/e2f9f18773056b4672e011a61573a5decba41586
1840,Key Glock,Prime,6nAKKQCrwxPjWQch70dn4w,33,0.00859,0.947,140813,0.55,0.0,"G♯, A♭",0.0652,-8.861,Minor,0.412,128.091,4,0.31,0RESbWvOMyua0yuyVrztJ5,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",73,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
1841,Yellow Claw,Fake Chanel,7fwcAd0OkMVK3q184Psy0y,65,0.00314,0.307,182576,0.828,0.0,"G♯, A♭",0.171,-3.37,Major,0.0967,149.86,4,0.2,47z7ZrgFoBvVpCnElCE3Zh,"['bass trap', 'big room', 'brostep', 'edm', 'electro house', 'electronic trap']",73,https://i.scdn.co/image/dcc35c6439846ec7da0b2b183d90494f41f9d814
1842,Astrus*,She Wonders Why,0I3Lzmf3JDIOyFLcrruRjO,61,0.468,0.671,131202,0.288,0.0,"C♯, D♭",0.139,-14.176,Minor,0.496,68.287,5,0.42,1CyAtnOmpHpo7OcTqkLMnR,[],50,https://i.scdn.co/image/dccc249dee8f66fe27310f3415c0c409648ca1d3
1843,BLACKPINK,AS IF IT’S YOUR LAST,5DVgfulxeJZJYc8FseyfUf,51,0.123,0.767,212267,0.868,0.0,"G♯, A♭",0.0681,-2.252,Minor,0.0733,125.066,4,0.506,41MozSoPIsD1dJM0CLPjZF,['k-pop'],84,https://i.scdn.co/image/95da0c5f4e950694b2546489caa486ddff148853
1844,Quando Rondo,First 48,4yWyrsWL8x6SCIvV5e8Roj,39,0.0449,0.548,193724,0.58,0.0,"C♯, D♭",0.113,-6.608,Minor,0.288,79.551,4,0.103,4IprNlQiJZUUJhDl0fL2SL,"['trap music', 'vapor trap']",72,https://i.scdn.co/image/8e070965bb2d41c0e45ba540613a8eb827214d15
1845,BLACKPINK,SEE U LATER,7IS4NciwYPs1wMywOKx69z,51,0.0318,0.774,199933,0.907,0.0,C,0.544,-3.729,Minor,0.114,107.004,4,0.641,41MozSoPIsD1dJM0CLPjZF,['k-pop'],84,https://i.scdn.co/image/95da0c5f4e950694b2546489caa486ddff148853
1846,Oskar Schuster,Maribel,0d7dpG6tUWelr6FiWwF9uy,66,0.921,0.57,163865,0.158,0.927,C,0.0717,-21.329,Minor,0.0292,76.621,4,0.434,06n2rDm62tW55l6cZEL15r,"['compositional ambient', 'focus']",59,https://i.scdn.co/image/1db96c35be90157563c32813bbe9421dee52a77a
1847,Logic,Wizard Of Oz,2ycWek3FNNVHBhz2TcnOzZ,61,0.0505,0.719,144627,0.617,0.0,B,0.0716,-6.882,Major,0.036,146.015,4,0.0626,4xRYI6VqpkE3UwrDrAZL8L,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",86,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db
1848,Key Glock,Bottom of the Pot,614KcEL0yl0SonUoEJfJT9,33,0.071,0.972,160693,0.759,0.0,"G♯, A♭",0.0624,-4.699,Minor,0.0578,127.037,4,0.57,0RESbWvOMyua0yuyVrztJ5,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",73,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
1849,Gorillaz,Tranz,7jYUaoOfdcYgUvkK8NnFfx,66,0.0324,0.649,162627,0.883,0.0185,G,0.0658,-5.058,Minor,0.0306,135.141,4,0.779,3AA28KZvwAUcZuOKwyblJQ,"['alternative hip hop', 'art pop']",80,https://i.scdn.co/image/fa3734a1c2e10634172434d45952da7bc1203bf0
1850,Ali Gatie,Can't Lie,3pyXd6oVCIbdQbvOIO9Dlu,62,0.872,0.802,195066,0.414,0.0,G,0.0863,-10.635,Minor,0.0776,131.952,4,0.377,4rTv3Ejc7hKMtmoBOK1B4T,['canadian hip hop'],62,https://i.scdn.co/image/d904937bedf293e36e9b5f820598d3f713622e27
1851,R3HAB,Lullaby,0DhkTGjEaIHaSxTfC14BFm,72,0.0267,0.626,160184,0.8,0.000138,"C♯, D♭",0.0623,-3.988,Major,0.035,127.966,4,0.258,6cEuCEZu7PAE9ZSzLLc2oQ,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",79,https://i.scdn.co/image/f24e6ce7fd4804f7df60fe183261686df84a0d10
1852,A Boogie Wit da Hoodie,Best Friend (feat. Tory Lanez),7GNKDhpJtw7G7nodKz4NOH,60,0.211,0.839,260497,0.525,0.000153,A,0.0701,-7.446,Major,0.35,149.863,4,0.541,31W5EY0aAly4Qieq6OFu6I,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",83,https://i.scdn.co/image/4c48b88ec7595720c4be124569a94621fc61ccec
1853,Yella Beezy,Up One (Remix) (feat. Lil Baby),1XG9KuyHhnvNrRMawffXIK,60,0.00742,0.955,283993,0.468,4.6e-05,A,0.104,-9.835,Minor,0.484,129.921,4,0.304,7kwCkEJ384PWm0UQW3hxjS,"['rap', 'southern hip hop', 'trap music']",69,https://i.scdn.co/image/bb4faf3ac14ff9d89316141ce3dfde3fd1af2355
1854,Jubel,Dancing in the Moonlight,5ow0sNF1zSqp71Ix5jEXWU,73,0.27,0.659,164010,0.617,0.0,B,0.187,-5.862,Major,0.0649,119.858,4,0.187,4FcZfItjVIsfO9TynErl7X,[],62,https://i.scdn.co/image/092333d34a42a2e61ddd899923604fc3e506715c
1855,Russ,Last Forever feat. Rick Ross and Snoop Dogg,5U1OcBfP61WcT2yTpXKx72,63,0.0875,0.581,235853,0.895,0.0,"G♯, A♭",0.111,-4.129,Minor,0.362,173.89,4,0.513,1z7b1Pr1rSlvWRzsW3HOrS,"['hip hop', 'pop', 'rap']",84,https://i.scdn.co/image/ce8dac12e0929fa63ef3fd11dd0a89809f078afd
1856,j-hope,Daydream (백일몽),4YAgH8s0JFfwikTNwe0aIk,65,0.00512,0.748,228759,0.961,0.0,"G♯, A♭",0.175,-6.518,Major,0.0875,116.037,4,0.856,0b1sIQumIAsNbqAoIClSpy,"['k-hop', 'k-pop']",63,https://i.scdn.co/image/7aac10b74798f51db296ebc3d897256edfdf0ec6
1857,Quando Rondo,Forever (feat. YoungBoy Never Broke Again and Shy Glizzy),2qTpZ82ksYHktuw5u94MVu,59,0.0689,0.751,175099,0.816,0.0,C,0.0969,-3.503,Minor,0.109,82.489,4,0.447,4IprNlQiJZUUJhDl0fL2SL,"['trap music', 'vapor trap']",72,https://i.scdn.co/image/8e070965bb2d41c0e45ba540613a8eb827214d15
1858,Alessia Cara,Not Today,5MSOM0Bz3OJrC0UBy3H62G,70,0.0972,0.547,156547,0.462,5.29e-06,"C♯, D♭",0.0933,-6.04,Minor,0.308,111.524,4,0.16,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'dance pop', 'pop', 'post-teen pop', 'r&b']",83,https://i.scdn.co/image/aaee9d17ecc9ad4c1b6d757041993ddfea34a047
1859,benny blanco,Eastside (with Halsey & Khalid) - Acoustic,5iQ0Va8Dt5Yky4TXuqO5TF,68,0.711,0.689,173005,0.491,0.0,A,0.172,-6.042,Minor,0.0317,90.011,4,0.868,5CiGnKThu5ctn9pBxv7DGa,['pop'],84,https://i.scdn.co/image/4fbb93866c895d1b5c1a6a9a6c03ee248512f669
1860,Foster The People,Pumped Up Kicks,2ED8sc40RVFvgqao2r3Qqn,0,0.145,0.733,239600,0.71,0.115,F,0.0956,-5.849,Major,0.0292,127.975,4,0.965,0LyfQWJT6nXafLPZqxe9Of,[],0,https://i.scdn.co/image/6f5d447bea5ed6a710b4f8a84b564c6225504c36
1861,Prince Royce,El Clavo,0LKErfBZ5FbBiLB4OcZRbL,69,0.0435,0.827,172749,0.78,0.0,B,0.133,-3.315,Major,0.133,80.015,4,0.658,3MHaV05u0io8fQbZ2XPtlC,"['bachata', 'dance pop', 'latin', 'latin pop', 'pop', 'tropical']",83,https://i.scdn.co/image/a1a440590285acec0f83387fe921df798156c2eb
1862,Russ,From a Distance,3rDuYJzkBZw9jbbrRatwWu,62,0.766,0.733,175320,0.233,3.17e-05,"D♯, E♭",0.11,-8.733,Minor,0.0482,94.023,4,0.441,1z7b1Pr1rSlvWRzsW3HOrS,"['hip hop', 'pop', 'rap']",84,https://i.scdn.co/image/ce8dac12e0929fa63ef3fd11dd0a89809f078afd
1863,John Legend,What Christmas Means to Me (feat. Stevie Wonder),6JUnflvdkYvbzsp6zWpaCZ,64,0.21,0.618,161333,0.828,0.0,"A♯, B♭",0.09,-4.513,Minor,0.0634,84.987,4,0.84,5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'r&b', 'urban contemporary']",83,https://i.scdn.co/image/2bcc50240e556e832fde021700fdca5629d31440
1864,Francesca Battistelli,The Breakup Song,5U4zBRfVdqaL1kOULNtZ1T,60,0.366,0.529,204773,0.521,0.0,G,0.296,-5.277,Minor,0.0378,173.688,3,0.438,29ywwKkxfoH7iWwNY1UezA,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",65,https://i.scdn.co/image/37e24f4ece0564888392f4071c8f013840468ed8
1865,Natti Natasha,Amantes de una Noche,2iCOdoyDmWG3hWkbtH1KB2,69,0.353,0.567,225520,0.73,1.73e-06,A,0.154,-6.748,Major,0.213,87.237,4,0.525,1GDbiv3spRmZ1XdM1jQbT7,"['latin', 'latin pop', 'reggaeton', 'tropical']",84,https://i.scdn.co/image/b45f6d8da447c3efb0e8d549a3f9591681624205
1866,Sam Smith,Pray,3n3b5WNEohHP7Ou4ndBo6b,65,0.224,0.637,221760,0.448,0.0,E,0.0887,-7.968,Major,0.0617,87.919,3,0.224,2wY79sveU1sp5g7SokKOiI,"['pop', 'post-teen pop']",90,https://i.scdn.co/image/6318ebb61a9105a86c0add8a0a99b633a0301931
1867,Nonpoint,Chaos And Earthquakes,2imkodSyg1hOZwZuE2fJdU,64,0.000417,0.524,225133,0.843,0.125,"A♯, B♭",0.375,-5.578,Major,0.0536,85.993,4,0.212,6BdSOHfQ6kMg0tbAFlXR1z,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'latin metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",63,https://i.scdn.co/image/93f4e1f5e1f5d13e25aa42d77be5b7def7ec3809
1868,Trap Capos,De las 2 (feat. Bad Bunny & Arcángel),4DS7HoqrKq1dDjeYOKBlu9,66,0.71,0.744,260493,0.696,0.0,"G♯, A♭",0.0808,-5.015,Major,0.117,120.146,4,0.406,2pQAUIesBqfT87PaM1ijtk,"['reggaeton flow', 'trap latino']",67,https://i.scdn.co/image/6607dff958a68b23402cc01ca38a54ec9827ce34
1869,Kasbo,Lay It On Me (feat. Keiynan Lonsdale),14oTuzcNwzAsBqzv5NRv6U,61,0.342,0.557,224412,0.577,0.0,B,0.12,-6.18,Minor,0.0721,100.055,4,0.154,1ikID9RZZMvkuBGDWrqajq,"['catstep', 'edm', 'electropop', 'indie poptimism', 'swedish electropop', 'tropical house', 'vapor soul', 'vapor twitch']",68,https://i.scdn.co/image/555a5dc9cd8020c9552bd5e1b414e72e98cbe627
1870,Eric Church,Desperate Man,1vHeu2j2MpfMqqvcXKLtic,59,0.0716,0.711,208733,0.796,0.0045,"A♯, B♭",0.262,-5.87,Minor,0.0341,109.991,4,0.901,2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road', 'modern country rock']",75,https://i.scdn.co/image/f052d17f87d18447b42ddf9c31b8721461c30d44
1871,Luke Christopher,HEART$,1ZkZqd1Z3uccyOvC6RtSlK,64,0.248,0.369,160000,0.635,0.0,"F♯, G♭",0.579,-8.206,Minor,0.199,76.508,4,0.394,787bCXOIvGeBw0Bc4kEjhD,"['indie pop rap', 'pop rap']",64,https://i.scdn.co/image/ae18ccacf19291da30e5866616e348fe0635c7ff
1872,Seeb,Grip,72LdECwKyf3kGV1pd9HxS7,20,0.331,0.598,198075,0.904,0.0,E,0.264,-2.293,Minor,0.0507,138.091,4,0.503,5gXNY1o9BtajaZfYJVXQrv,[],23,https://i.scdn.co/image/77eb7c17cafe5503a8269aa1f2e7f4b910e2b035
1873,Bebe Rexha,Knees,7IOxauZfx5l18mYfX0GZm6,67,0.0781,0.777,206581,0.577,1.02e-06,B,0.0869,-6.872,Major,0.0357,109.019,4,0.381,64M6ah0SkkRsnPGtGiRAbb,"['dance pop', 'pop', 'post-teen pop']",87,https://i.scdn.co/image/2b2cf6697d742a48445ac00c1d5b135cc2b8089a
1874,Bombasticop,Visit,5vC8F85d0btGKFPDIjNqhT,60,0.0803,0.818,144405,0.512,0.95,"G♯, A♭",0.154,-7.976,Minor,0.0739,122.982,4,0.947,1nAf82xuilefepFbAWvyWE,[],54,https://i.scdn.co/image/2c488077a0ead7c83074b9dc2569bd2a207daa63
1875,BLACKPINK,BOOMBAYAH,5nIjOnMbC0QDMrYFLGx0yV,54,0.023,0.748,240613,0.873,2.76e-06,F,0.377,-2.179,Major,0.0516,124.951,4,0.506,41MozSoPIsD1dJM0CLPjZF,['k-pop'],84,https://i.scdn.co/image/95da0c5f4e950694b2546489caa486ddff148853
1876,Anthony Russo,It's A Risk,6HENi2xCjSo7bep2PFxnJ8,62,0.0183,0.837,210411,0.444,0.0,"C♯, D♭",0.0865,-7.988,Minor,0.258,145.978,4,0.72,6PFcrRZezCL5p9A0nwb7ki,['pop'],62,https://i.scdn.co/image/5008cebcb8dd5cf2f191e1e595c6d3d9c1656bff
1877,Tee Grizzley,Hooters,6TCz9dPTN2FjSrHYg2RpwS,59,0.0131,0.773,170000,0.814,0.00412,A,0.0984,-5.258,Minor,0.295,150.062,4,0.65,6AUl0ykLLpvTktob97x9hO,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",79,https://i.scdn.co/image/a6fa6f656f17456c63bf562623927134c0f4d2c5
1878,Kanye West,I Thought About Killing You,0yhxBvedRdGxsPZHJNI4VA,63,0.867,0.752,274187,0.396,0.0,D,0.0486,-7.932,Minor,0.411,116.016,4,0.417,5K4W6rqBFWDnAN6FQUkS6x,"['pop rap', 'rap']",92,https://i.scdn.co/image/a12d8543e28d71d9f1e7f5f363c1a6c73316f9e6
1879,NCT DREAM,We Go Up,26vOBLHS116a4WNUVlvAUW,68,0.0138,0.893,183293,0.77,0.0,"G♯, A♭",0.225,-4.692,Minor,0.107,122.067,4,0.349,1gBUSTR3TyDdTVFIaQnc02,['k-pop'],64,https://i.scdn.co/image/4ab39973446de794f7f615952b629a0a175f6b35
1880,flor,hold on,6RtRxaZN5RMWFbeZW24oRx,61,0.0483,0.609,204774,0.872,0.000971,"G♯, A♭",0.119,-4.72,Minor,0.0447,111.967,4,0.534,0szWPxzzE8DVEfXFRCLBUb,"['electropop', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'modern alternative rock', 'modern rock', 'vapor soul']",62,https://i.scdn.co/image/654a78b6e454854ecfbeeea0a59dc7fbc1d09c62
1881,Jaden Smith,Play This On A Mountain At Sunset,2KQNjZcD1WhJg8nDm34eQa,62,0.9,0.345,341347,0.301,0.000428,"D♯, E♭",0.182,-12.883,Major,0.0335,82.656,3,0.472,0xOeVMOz2fVg5BJY3N6akT,"['hip hop', 'pop', 'pop rap', 'rap', 'underground hip hop']",81,https://i.scdn.co/image/9a2ebadd161516debd4f419c39764206913b630a
1882,Panmonkok,Nine,5MemN7UHrXYbcrYeQOiu0j,60,0.000249,0.912,144405,0.468,0.926,"A♯, B♭",0.155,-9.638,Major,0.119,123.009,4,0.41,4QMMEz49HJwsgdAdz1jYSV,[],53,https://i.scdn.co/image/2c488077a0ead7c83074b9dc2569bd2a207daa63
